MutationType	CH43A	CH43B	CH43C	CH43D	CH43E	CH43F	CH43G	CH43H	CH43I	CH43J
4.0	0.011459137594792992	0.007297083292505704	0.001067570458890259	0.0	0.002136887231754372	0.003760087971474931	0.006803156519818003	0.0012196253379806877	0.0	0.005337733940697831
9.0	0.0011920093603475833	0.0008167390418748255	0.0003633935250428522	0.0008953924234083388	0.00030097721101650496	0.0007548789331212901	0.0007348780710526626	0.00024379102462406327	0.03488794323056936	0.0019427739295679203
13.0	0.00012446765758795665	0.00014784740213741543	0.0009540782769870049	0.00021744020799474128	2.349039519026874e-05	0.00018315063265784916	0.0003715034232715464	5.38117499999835e-05	0.061046492643654346	0.001687155250874639
18.0	0.0026075179912731982	0.0005201883599511347	0.003567782380996505	0.005346658767375629	0.000671904094506317	0.0029537488220375964	0.007440449397763587	0.000453082511521643	0.01947785500437021	0.015289305592741585
6.0	0.0015226866918601446	0.0037096085938901524	0.0054271214132313615	0.00208324356994126	0.005879757688380778	0.0050066504010464995	0.004596088109537959	0.00020288748011807912	0.0	0.0014113062491378514
172.0	0.025274662873714746	0.028572688014043283	0.009177237916956073	0.0012263158767018467	0.008585179822796909	0.020592697406615897	0.04590003682067618	0.19534846514463425	0.04427594600245357	0.030537414373829962
330.0	0.2988994857668877	0.17064225076697767	0.11578366807196289	0.0	0.15595037957653404	0.20793376226234409	0.1140445339057651	0.07066890853603117	0.10077135540544986	0.1935177168622613
106.0	0.0030441933636029717	0.029670905927196144	0.06755487915128469	0.2507988952100277	0.038507047444581985	0.03965354771935381	0.02168118077912368	0.0009638398411334492	0.0	0.006733784816765365
63.0	0.0016015838114981306	0.0001705451713041839	0.04663403518497944	0.05732978690415621	3.783929932978936e-05	0.0047664324757352005	0.00037746534007055744	0.001623545730180922	0.002281970306794392	0.0043287595464500585
17.0	4.963528862287347e-06	0.00012485114257520635	0.012966373525559903	0.0021171923757722054	4.090298491021827e-09	5.58948698927253e-06	2.556258849040205e-09	0.00017724317257703404	1.6375193760964634e-08	0.0004945702456208067
