MutationType	CH43A	CH43B	CH43C	CH43D	CH43E	CH43F	CH43G	CH43H	CH43I
0.0	0.0007843769426835933	0.0007856306721805595	5.251967441989081e-05	0.0004721366609373945	0.0005725505504960893	0.000440638440886687	4.666442789584835e-06	0.0003175779751927621	5.449617747306234e-05
0.0	0.0019470956503937487	0.00031004890599433565	0.00035776074298524916	0.0010059170765453018	0.0	0.0008029554599124822	6.006808143865783e-06	0.000649601255354355	0.00022286139880772993
10.0	0.0028777180559700355	0.00042746124588120436	0.005547751043923199	0.0022629892855184153	0.004064646483166143	0.0006541032216046005	0.0002167589784039592	0.0006118471174886509	0.0031265233212616293
34.0	0.0006558943679374352	7.149960678361823e-05	9.306184947490693e-06	0.004632682974915952	0.00874171640840359	0.0007279411839446226	1.0088207314025155e-05	0.00086924998591698	0.0034229025343665855
1.13282575928935	0.0005285166703470168	0.00017983010920943343	0.00025966904989218166	0.0001747029385327892	0.00026437955041728854	0.00016683606461356248	0.0002718710332055707	0.0001268678530868783	0.0028142389026470484
1.70029802282402	0.00041040367584400884	0.0002098887975625985	0.0003240636980395095	0.00014044645307649263	0.00041566830044757806	0.00014351545312572434	0.0003153915028724441	0.0004213440916513278	0.0031302298791706564
0.0	0.004475184562033973	0.0008096293423614043	8.178362304533948e-05	0.00044087654850955005	0.0002338319509726716	0.0008021019150447728	0.0002278119089169195	0.00015538832202672382	1.4129542709895303e-05
139.0	0.11295043737627566	0.003821558048366569	0.06496192610822618	0.04474111756309867	0.005603166408165505	0.06112276183908105	0.0036322110951005015	0.16217398490756751	0.0005953192408196628
210.0	0.011025741113054328	0.1027913112193346	0.06350581984966994	0.09481785695999861	0.14521478548645972	0.09980849463492632	0.058944127969443795	0.04537441312801093	0.008259350437438116
343.0	0.144947829246521	0.1558254574239254	0.11499855808913707	0.11912954889237881	0.1293393823504448	0.06958089939551428	0.1971247412264347	0.05329886676277965	0.2207147693634033
29.0	0.00025080776194329245	0.0005298395556564373	0.0015485063911182806	0.00012841793424396493	0.0008272513397855623	0.00047385450376820516	0.0004956863669917766	0.0009567245912754552	0.13728217609226703
70.0	0.016977086537517606	0.0026345299162473745	0.007049998494621832	5.2847986517008394e-05	0.01633564750198275	0.0003565842600682778	0.005226047394098714	0.0028987886917457217	0.15670145839452743
28.0	0.026396125853061676	0.01335623046848923	0.017929646531119944	0.007649674229323864	0.012249323918949813	0.0014889749232679605	0.011586954914964736	0.001954070170268096	0.004994607110274956
3.0	0.001681315101159271	0.004176843023742549	0.0009469601919049792	0.009186286330223083	0.004158401165623218	0.0017456278983445381	0.007169993813149631	0.0013007837197073968	0.0
3.0	5.743585449460298e-06	2.6095250360569367e-09	6.117394876572036e-05	0.00039496632614504534	0.0005422899706115914	0.0014246996591217352	3.0100743231287196e-09	0.0008494984120400151	3.749580752554493e-09
407.0	0.028447403128534318	0.06140501162968576	0.17067343391478063	0.06184472601860762	0.15104934395290912	0.20871774092316628	0.14930899538099765	0.13699153829365968	0.04609360588830896
34.0	0.013468711872119456	0.01676993930712342	0.010638371682725847	0.024294032277539374	0.015611820840276777	0.00691167982891784	0.015389680857770144	0.017988488338887693	0.0044198395460261965
4.0	0.012248043926665559	0.00901006362051703	0.0	0.003665475710295141	0.0013202772558361176	0.0017533090550568885	0.0029483141531920862	0.00692777359043248	0.0
9.0	0.001142032712814398	0.0008647871847642819	0.0009189026469357487	0.0003455589736432682	0.00040522293391404674	0.00020509322737780167	0.0006921020803019928	0.0012694206470723656	0.030997669100761415
13.0	0.0004901732920651369	0.00011767339918915098	0.00028980916949137734	1.6790491968350363e-05	0.0012843614239761792	2.4237488547393938e-05	0.0001687550793758419	8.455044406900925e-05	0.054004140235483646
18.0	0.00942317248758627	0.0012300529566982733	0.005170650819054572	0.0003871676806524249	0.005286176869412884	0.00023828700774174648	0.0033293123700423167	0.001923278872995959	0.02035946455784142
6.0	0.0035491152497300186	0.0038623765355441718	0.0028454946010606362	0.005286955917254091	0.004691717720124871	0.0016303771384991706	0.004756157519295812	0.000559258898065309	0.0
172.0	0.020002352200682586	0.012854334927306468	0.0018574184301542117	0.006075728864784793	0.017737940389826578	0.15702030121348798	0.03281591263130491	0.05720482250675559	0.05270296258007875
330.0	0.24392788495868445	0.2098844164609909	0.00017107948660850526	0.19287216745316982	0.1267971307039261	0.05985232355263208	0.17677223238209216	0.23237037643790245	0.10058200757950544
106.0	0.015221617352512673	0.022937240686733276	0.23308294728398324	0.031876222081482414	0.05613147982134593	0.008150023065099958	0.04771541491267271	0.007071202654624359	0.0
63.0	0.00011905932231456973	0.00011120219831355182	0.0542568576335907	1.4422922104131431e-05	0.042160949697718025	0.0009356122839719206	0.006241314976382455	0.003701761532247474	0.0017568117099350312
17.0	0.0	1.1789611015444735e-06	0.002791339672865831	5.363386645917956e-09	0.01169458205741762	8.823514962749357e-05	1.4671182055892018e-08	5.8332705492993855e-05	2.15092454425303e-08
