Sample Names	MutationType	0	1	2	3	4	5	6	7
EOC124_pOvaL1_TR_DNA1	407.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	34.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	9.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	13.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	172.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	330.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	106.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	63.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaL1_TR_DNA1	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	74.0	0.8550387553835173	0.0	0.0	0.1449612446164827	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	133.0	0.49828016537919023	0.0	0.0	0.5017198346208098	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	83.0	0.7270597250071177	0.0	0.0	0.27294027499288226	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	201.0	0.7816891055189603	0.0	0.0	0.2183108944810397	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	48.0	0.260081344234043	0.0	0.0	0.7399186557659571	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	32.0	0.1895572830800477	0.0	0.0	0.8104427169199524	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	11.0	0.9431431279275218	0.0	0.0	0.056856872072478234	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	7.0	0.8477311556325293	0.0	0.0	0.15226884436747073	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	4.0	0.8488547593455527	0.0	0.0	0.15114524065444726	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	10.0	0.7289742481601998	0.0	0.0	0.27102575183980016	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	4.0	0.9768955749775721	0.0	0.0	0.023104425022427967	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	3.0	0.7726813423090041	0.0	0.0	0.2273186576909959	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	7.0	0.927320238703152	0.0	0.0	0.07267976129684794	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	4.0	0.6262382950009506	0.0	0.0	0.37376170499904937	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	4.0	0.7050635999979898	0.0	0.0	0.29493640000201016	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	2.0	0.7893426634736603	0.0	0.0	0.21065733652633972	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	0.0	0.9603162748587502	0.0	0.0	0.03968372514124988	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	0.0	0.8984858735878043	0.0	0.0	0.10151412641219576	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	10.0	0.49242587115853514	0.0	0.0	0.5075741288414648	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	34.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	1.13282575928935	0.6436260138744675	0.0	0.0	0.35637398612553245	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	1.70029802282402	0.5453231865764333	0.0	0.0	0.45467681342356664	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	0.0	0.9626094927475575	0.0	0.0	0.03739050725244257	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	139.0	0.7287421634956707	0.0	0.0	0.2712578365043294	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	210.0	0.7880675721430063	0.0	0.0	0.21193242785699368	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	343.0	0.7242604770591388	0.0	0.0	0.27573952294086135	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	29.0	0.23178090172153448	0.0	0.0	0.7682190982784656	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	70.0	0.14769584930190713	0.0	0.0	0.8523041506980928	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	28.0	0.4551044291542395	0.0	0.0	0.5448955708457605	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	3.0	0.954075840503894	0.0	0.0	0.045924159496105954	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	3.0	0.9840548729287365	0.0	0.0	0.015945127071263485	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	407.0	0.5995774151193454	0.0	0.0	0.40042258488065463	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	34.0	0.8358791687349854	0.0	0.0	0.16412083126501453	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	9.0	0.4954700912220315	0.0	0.0	0.5045299087779685	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	13.0	0.07568517709882239	0.0	0.0	0.9243148229011776	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	18.0	0.16451067484919063	0.0	0.0	0.8354893251508094	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	6.0	0.8009824728991048	0.0	0.0	0.19901752710089513	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	172.0	0.9891927180920663	0.0	0.0	0.010807281907933708	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	330.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	106.0	0.25526392909523093	0.0	0.0	0.7447360709047691	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	63.0	0.06788457761408223	0.0	0.0	0.9321154223859178	0.0	0.0	0.0	0.0
EOC124_pOvaR1_TR	17.0	0.2347995722139273	0.0	0.0	0.7652004277860727	0.0	0.0	0.0	0.0
EOC133_pAsc1_DNA1	74.0	0.0	0.8663347784512851	0.0	0.0	0.13366522154871482	0.0	0.0	0.0
EOC133_pAsc1_DNA1	133.0	0.0	0.25155963425773076	0.0	0.0	0.7484403657422692	0.0	0.0	0.0
EOC133_pAsc1_DNA1	83.0	0.0	0.46636948910118337	0.0	0.0	0.5336305108988166	0.0	0.0	0.0
EOC133_pAsc1_DNA1	201.0	0.0	0.7545972683412505	0.0	0.0	0.24540273165874954	0.0	0.0	0.0
EOC133_pAsc1_DNA1	48.0	0.0	0.7760693754063585	0.0	0.0	0.2239306245936415	0.0	0.0	0.0
EOC133_pAsc1_DNA1	32.0	0.0	0.05804005861092573	0.0	0.0	0.9419599413890742	0.0	0.0	0.0
EOC133_pAsc1_DNA1	11.0	0.0	0.9995205832735591	0.0	0.0	0.0004794167264409508	0.0	0.0	0.0
EOC133_pAsc1_DNA1	7.0	0.0	0.9666882863866884	0.0	0.0	0.033311713613311617	0.0	0.0	0.0
EOC133_pAsc1_DNA1	4.0	0.0	0.6777896157997803	0.0	0.0	0.32221038420021975	0.0	0.0	0.0
EOC133_pAsc1_DNA1	10.0	0.0	0.1664247477620163	0.0	0.0	0.8335752522379837	0.0	0.0	0.0
EOC133_pAsc1_DNA1	4.0	0.0	0.5180369195497321	0.0	0.0	0.4819630804502679	0.0	0.0	0.0
EOC133_pAsc1_DNA1	3.0	0.0	0.8256933892705256	0.0	0.0	0.17430661072947437	0.0	0.0	0.0
EOC133_pAsc1_DNA1	7.0	0.0	0.27558323084758324	0.0	0.0	0.7244167691524167	0.0	0.0	0.0
EOC133_pAsc1_DNA1	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EOC133_pAsc1_DNA1	4.0	0.0	0.9803069834915137	0.0	0.0	0.019693016508486358	0.0	0.0	0.0
EOC133_pAsc1_DNA1	2.0	0.0	0.642609699769975	0.0	0.0	0.35739030023002516	0.0	0.0	0.0
EOC133_pAsc1_DNA1	0.0	0.0	0.7287138156873151	0.0	0.0	0.271286184312685	0.0	0.0	0.0
EOC133_pAsc1_DNA1	0.0	0.0	0.9995730241098456	0.0	0.0	0.00042697589015444035	0.0	0.0	0.0
EOC133_pAsc1_DNA1	10.0	0.0	0.6628867178980665	0.0	0.0	0.3371132821019335	0.0	0.0	0.0
EOC133_pAsc1_DNA1	34.0	0.0	0.14219361283414336	0.0	0.0	0.8578063871658568	0.0	0.0	0.0
EOC133_pAsc1_DNA1	1.13282575928935	0.0	0.8391919464617446	0.0	0.0	0.16080805353825545	0.0	0.0	0.0
EOC133_pAsc1_DNA1	1.70029802282402	0.0	0.7117214908106579	0.0	0.0	0.28827850918934217	0.0	0.0	0.0
EOC133_pAsc1_DNA1	0.0	0.0	0.9817459622078041	0.0	0.0	0.018254037792195928	0.0	0.0	0.0
EOC133_pAsc1_DNA1	139.0	0.0	0.9707965982769211	0.0	0.0	0.029203401723078993	0.0	0.0	0.0
EOC133_pAsc1_DNA1	210.0	0.0	0.22659033054548147	0.0	0.0	0.7734096694545185	0.0	0.0	0.0
EOC133_pAsc1_DNA1	343.0	0.0	0.727633129776348	0.0	0.0	0.2723668702236521	0.0	0.0	0.0
EOC133_pAsc1_DNA1	29.0	0.0	0.4732855148096142	0.0	0.0	0.5267144851903857	0.0	0.0	0.0
EOC133_pAsc1_DNA1	70.0	0.0	0.730426529037341	0.0	0.0	0.2695734709626591	0.0	0.0	0.0
EOC133_pAsc1_DNA1	28.0	0.0	0.8510673465932075	0.0	0.0	0.14893265340679257	0.0	0.0	0.0
EOC133_pAsc1_DNA1	3.0	0.0	0.47654675767396637	0.0	0.0	0.5234532423260337	0.0	0.0	0.0
EOC133_pAsc1_DNA1	3.0	0.0	0.016595740593342113	0.0	0.0	0.9834042594066579	0.0	0.0	0.0
EOC133_pAsc1_DNA1	407.0	0.0	0.3546135333328278	0.0	0.0	0.6453864666671723	0.0	0.0	0.0
EOC133_pAsc1_DNA1	34.0	0.0	0.6406714302983179	0.0	0.0	0.3593285697016821	0.0	0.0	0.0
EOC133_pAsc1_DNA1	4.0	0.0	0.9561218752670558	0.0	0.0	0.04387812473294415	0.0	0.0	0.0
EOC133_pAsc1_DNA1	9.0	0.0	0.9008311038858774	0.0	0.0	0.09916889611412266	0.0	0.0	0.0
EOC133_pAsc1_DNA1	13.0	0.0	0.5020656528999589	0.0	0.0	0.49793434710004114	0.0	0.0	0.0
EOC133_pAsc1_DNA1	18.0	0.0	0.8346474439194976	0.0	0.0	0.16535255608050245	0.0	0.0	0.0
EOC133_pAsc1_DNA1	6.0	0.0	0.6681891254508469	0.0	0.0	0.3318108745491531	0.0	0.0	0.0
EOC133_pAsc1_DNA1	172.0	0.0	0.5556186280623637	0.0	0.0	0.44438137193763627	0.0	0.0	0.0
EOC133_pAsc1_DNA1	330.0	0.0	0.7878161840022355	0.0	0.0	0.21218381599776448	0.0	0.0	0.0
EOC133_pAsc1_DNA1	106.0	0.0	0.5172711950092534	0.0	0.0	0.4827288049907466	0.0	0.0	0.0
EOC133_pAsc1_DNA1	63.0	0.0	0.01713051041057146	0.0	0.0	0.9828694895894287	0.0	0.0	0.0
EOC133_pAsc1_DNA1	17.0	0.0	3.22320594105393e-07	0.0	0.0	0.9999996776794059	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	74.0	0.0	0.7808531666252123	0.0	0.09442709773487633	0.12471973563991136	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	133.0	0.0	0.1853186417035828	0.0	0.24390169819493623	0.570779660101481	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	83.0	0.0	0.38979324210640043	0.0	0.14848753020348868	0.461719227690111	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	201.0	0.0	0.6498155145885497	0.0	0.13141468403522533	0.21876980137622495	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	48.0	0.0	0.6193129402888435	0.0	0.19569366055859042	0.18499339915256605	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	32.0	0.0	0.04076824127899994	0.0	0.2742804485454923	0.6849513101755077	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	11.0	0.0	0.9672376831479736	0.0	0.03228204428498485	0.0004802725670415381	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	7.0	0.0	0.9316007757551423	0.0	0.035165922413332135	0.03323330183152544	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	4.0	0.0	0.6464929288326506	0.0	0.03535003418511348	0.31815703698223585	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	10.0	0.0	0.15034040707879692	0.0	0.07012434116749328	0.7795352517537097	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	4.0	0.0	0.4995096786899031	0.0	0.019396145384365366	0.48109417592573156	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	3.0	0.0	0.4931770508345328	0.0	0.39904472028333254	0.10777822888213474	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	7.0	0.0	0.13713361502296711	0.0	0.48969119305821285	0.37317519191882015	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	4.0	0.0	0.0	0.0	0.6366466971119581	0.363353302888042	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	4.0	0.0	0.56233289285574	0.0	0.42597273880834147	0.011694368335918782	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	2.0	0.0	0.5807396314230819	0.0	0.08490362891702766	0.3343567396598904	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	0.0	0.0	0.7121612062584686	0.0	0.013376860058620483	0.2744619336829109	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	0.0	0.0	0.9606257950633079	0.0	0.03894941306088415	0.0004247918758078372	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	10.0	0.0	0.49134992474243516	0.0	0.24997143291418178	0.25867864234338295	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	34.0	0.0	0.13802351932939969	0.0	0.0	0.8619764806706004	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	1.13282575928935	0.0	0.7514025740180186	0.0	0.09954045256790861	0.14905697341407279	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	1.70029802282402	0.0	0.6052241463474857	0.0	0.14099925826665832	0.253776595385856	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	0.0	0.0	0.9781396032354872	0.0	0.0030328473052613587	0.018827549459251396	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	139.0	0.0	0.8576198791725425	0.0	0.11567262504898765	0.026707495778469884	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	210.0	0.0	0.18639615363660983	0.0	0.15497870737383598	0.6586251389895542	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	343.0	0.0	0.6244351823656729	0.0	0.13359437855589218	0.24197043907843507	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	29.0	0.0	0.24889129687605646	0.0	0.46436433793609466	0.2867443651878489	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	70.0	0.0	0.6591527515986927	0.0	0.08901008789194238	0.2518371605093648	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	28.0	0.0	0.7235428061968852	0.0	0.14538113896519048	0.13107605483792453	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	3.0	0.0	0.43790938546147945	0.0	0.06413600049368094	0.4979546140448396	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	3.0	0.0	0.015808642266597246	0.0	0.014433847627913762	0.9697575101054889	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	407.0	0.0	0.26093011436524816	0.0	0.2474585531875117	0.4916113324472401	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	34.0	0.0	0.5524579450525963	0.0	0.1267757457724147	0.320766309174989	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	4.0	0.0	0.9546465286109715	0.0	0.0	0.045353471389028545	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	9.0	0.0	0.7323844210255933	0.0	0.18415059084927202	0.08346498812513473	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	13.0	0.0	0.43109503533843285	0.0	0.12629852661392565	0.4426064380476414	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	18.0	0.0	0.7306261326115209	0.0	0.11953096405599041	0.14984290333248873	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	6.0	0.0	0.5804241257525015	0.0	0.12119581202017272	0.2983800622273259	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	172.0	0.0	0.5448211380692651	0.0	0.004085818997735575	0.45109304293299934	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	330.0	0.0	0.7819722270925276	0.0	0.0	0.21802777290747247	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	106.0	0.0	0.18986422833979524	0.0	0.6267096427496786	0.18342612891052626	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	63.0	0.0	0.008832982589166804	0.0	0.4665213901399481	0.5246456272708852	0.0	0.0	0.0
EOC133_pOme1_TR_DNA	17.0	0.0	2.6444516462202277e-07	0.0	0.1506617105793427	0.8493380249754927	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	74.0	0.0	0.8870515651810298	0.0	0.0	0.11294843481897018	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	133.0	0.0	0.2894055646083975	0.0	0.0	0.7105944353916024	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	83.0	0.0	0.5143243754862832	0.0	0.0	0.48567562451371676	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	201.0	0.0	0.7884023841217698	0.0	0.0	0.2115976158782301	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	48.0	0.0	0.8076705212044516	0.0	0.0	0.19232947879554838	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	32.0	0.0	0.0694744375132149	0.0	0.0	0.930525562486785	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	11.0	0.0	0.9996043162271863	0.0	0.0	0.0003956837728137314	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	7.0	0.0	0.9723477293134126	0.0	0.0	0.027652270686587342	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	4.0	0.0	0.7182243668913211	0.0	0.0	0.28177563310867887	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	10.0	0.0	0.1947961107499769	0.0	0.0	0.8052038892500231	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	4.0	0.0	0.565672797295489	0.0	0.0	0.434327202704511	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	3.0	0.0	0.8516304122304007	0.0	0.0	0.14836958776959924	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	7.0	0.0	0.3155197437865652	0.0	0.0	0.6844802562134348	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	4.0	0.0	0.9836917317392697	0.0	0.0	0.016308268260730337	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	2.0	0.0	0.6854101564534414	0.0	0.0	0.3145898435465586	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	0.0	0.0	0.7649739518413953	0.0	0.0	0.23502604815860467	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	0.0	0.0	0.9996476011918974	0.0	0.0	0.0003523988081025976	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	10.0	0.0	0.7043759593658322	0.0	0.0	0.29562404063416786	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	34.0	0.0	0.16726303708495133	0.0	0.0	0.8327369629150486	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	1.13282575928935	0.0	0.8634525371796	0.0	0.0	0.1365474628204	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	1.70029802282402	0.0	0.7494719974452331	0.0	0.0	0.2505280025547669	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	0.0	0.0	0.9848871980470176	0.0	0.0	0.01511280195298244	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	139.0	0.0	0.9757755565138438	0.0	0.0	0.0242244434861561	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	210.0	0.0	0.26199473255563693	0.0	0.0	0.738005267444363	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	343.0	0.0	0.7639909291380699	0.0	0.0	0.23600907086193013	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	29.0	0.0	0.5212568909971858	0.0	0.0	0.4787431090028143	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	70.0	0.0	0.7665310867390916	0.0	0.0	0.23346891326090843	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	28.0	0.0	0.8738057480769836	0.0	0.0	0.1261942519230163	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	3.0	0.0	0.5245195113760664	0.0	0.0	0.47548048862393355	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	3.0	0.0	0.02003893771418604	0.0	0.0	0.979961062285814	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	407.0	0.0	0.3996839612408704	0.0	0.0	0.6003160387591296	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	34.0	0.0	0.6835897169337544	0.0	0.0	0.3164102830662455	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	4.0	0.0	0.9635087173169599	0.0	0.0	0.036491282683040194	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	9.0	0.0	0.91671529346521	0.0	0.0	0.08328470653479003	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	13.0	0.0	0.5499085732403899	0.0	0.0	0.45009142675961006	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	18.0	0.0	0.8594788441557322	0.0	0.0	0.14052115584426783	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	6.0	0.0	0.7093119561399904	0.0	0.0	0.29068804386000946	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	172.0	0.0	0.6023910036940414	0.0	0.0	0.39760899630595853	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	330.0	0.0	0.8181480596263887	0.0	0.0	0.1818519403736114	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	106.0	0.0	0.5649191921416786	0.0	0.0	0.43508080785832126	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	63.0	0.0	0.020682325310311944	0.0	0.0	0.979317674689688	0.0	0.0	0.0
EOC133_pOvaL1_DNA1	17.0	0.0	3.9056142626346447e-07	0.0	0.0	0.9999996094385737	0.0	0.0	0.0
EOC148_pAdnL1_DNA1	74.0	0.8226833561111272	0.0	0.0	0.16077257597022337	0.0	0.0	0.016544067918649357	0.0
EOC148_pAdnL1_DNA1	133.0	0.43674993687717223	0.0	0.0	0.5069132829153098	0.0	0.0	0.056336780207517964	0.0
EOC148_pAdnL1_DNA1	83.0	0.6213792252042922	0.0	0.0	0.26888552055773857	0.0	0.0	0.10973525423796926	0.0
EOC148_pAdnL1_DNA1	201.0	0.6036447759905892	0.0	0.0	0.19432825301427184	0.0	0.0	0.20202697099513897	0.0
EOC148_pAdnL1_DNA1	48.0	0.07837922384328337	0.0	0.0	0.25703299978338995	0.0	0.0	0.6645877763733267	0.0
EOC148_pAdnL1_DNA1	32.0	0.0337160759480885	0.0	0.0	0.166162118989318	0.0	0.0	0.8001218050625936	0.0
EOC148_pAdnL1_DNA1	11.0	0.9197826905506755	0.0	0.0	0.06391513953001882	0.0	0.0	0.016302169919305744	0.0
EOC148_pAdnL1_DNA1	7.0	0.8020561099280474	0.0	0.0	0.16606220823446263	0.0	0.0	0.0318816818374898	0.0
EOC148_pAdnL1_DNA1	4.0	0.7674966774787992	0.0	0.0	0.15752545492674572	0.0	0.0	0.07497786759445511	0.0
EOC148_pAdnL1_DNA1	10.0	0.5344975300645988	0.0	0.0	0.22906420233090824	0.0	0.0	0.23643826760449307	0.0
EOC148_pAdnL1_DNA1	4.0	0.8996730828384204	0.0	0.0	0.024527026472778726	0.0	0.0	0.07579989068880084	0.0
EOC148_pAdnL1_DNA1	3.0	0.5787615736064954	0.0	0.0	0.19626709575031706	0.0	0.0	0.2249713306431876	0.0
EOC148_pAdnL1_DNA1	7.0	0.9171421679982246	0.0	0.0	0.08285783200177545	0.0	0.0	0.0	0.0
EOC148_pAdnL1_DNA1	4.0	0.587746916225322	0.0	0.0	0.4043511567246696	0.0	0.0	0.007901927050008372	0.0
EOC148_pAdnL1_DNA1	4.0	0.6573967242941616	0.0	0.0	0.3169864999373057	0.0	0.0	0.02561677576853279	0.0
EOC148_pAdnL1_DNA1	2.0	0.7095865290588115	0.0	0.0	0.21828783032543234	0.0	0.0	0.07212564061575619	0.0
EOC148_pAdnL1_DNA1	0.0	0.8128151660217106	0.0	0.0	0.038717124251165115	0.0	0.0	0.14846770972712436	0.0
EOC148_pAdnL1_DNA1	0.0	0.7601561256908516	0.0	0.0	0.0989990843756493	0.0	0.0	0.14084478993349905	0.0
EOC148_pAdnL1_DNA1	10.0	0.44967527848907557	0.0	0.0	0.5342822894626514	0.0	0.0	0.0160424320482728	0.0
EOC148_pAdnL1_DNA1	34.0	0.964590499836088	0.0	0.0	0.0	0.0	0.0	0.035409500163912	0.0
EOC148_pAdnL1_DNA1	1.13282575928935	0.5533518739284469	0.0	0.0	0.353172549790847	0.0	0.0	0.09347557628070607	0.0
EOC148_pAdnL1_DNA1	1.70029802282402	0.3799474786376467	0.0	0.0	0.36516198618685414	0.0	0.0	0.2548905351754991	0.0
EOC148_pAdnL1_DNA1	0.0	0.8984152463021559	0.0	0.0	0.040225502702544984	0.0	0.0	0.061359250995299035	0.0
EOC148_pAdnL1_DNA1	139.0	0.4581298449062583	0.0	0.0	0.19656678333409106	0.0	0.0	0.3453033717596507	0.0
EOC148_pAdnL1_DNA1	210.0	0.6788223541239223	0.0	0.0	0.21042786148462334	0.0	0.0	0.11074978439145435	0.0
EOC148_pAdnL1_DNA1	343.0	0.6408226129187503	0.0	0.0	0.2812258330702651	0.0	0.0	0.07795155401098453	0.0
EOC148_pAdnL1_DNA1	29.0	0.16923472510313944	0.0	0.0	0.6465618591851713	0.0	0.0	0.18420341571168913	0.0
EOC148_pAdnL1_DNA1	70.0	0.12088215114559413	0.0	0.0	0.8040844117102034	0.0	0.0	0.07503343714420241	0.0
EOC148_pAdnL1_DNA1	28.0	0.4148127340025029	0.0	0.0	0.5724893944078404	0.0	0.0	0.012697871589656623	0.0
EOC148_pAdnL1_DNA1	3.0	0.9153978644701369	0.0	0.0	0.05079036839934356	0.0	0.0	0.03381176713051942	0.0
EOC148_pAdnL1_DNA1	3.0	0.6606746519362946	0.0	0.0	0.01233983813375148	0.0	0.0	0.3269855099299539	0.0
EOC148_pAdnL1_DNA1	407.0	0.43406376126794854	0.0	0.0	0.33414885609624406	0.0	0.0	0.23178738263580734	0.0
EOC148_pAdnL1_DNA1	34.0	0.6971262392088269	0.0	0.0	0.15777739646212513	0.0	0.0	0.14509636432904785	0.0
EOC148_pAdnL1_DNA1	4.0	0.7002689870081444	0.0	0.0	0.0	0.0	0.0	0.29973101299185556	0.0
EOC148_pAdnL1_DNA1	9.0	0.3508386501801842	0.0	0.0	0.4118035197630815	0.0	0.0	0.23735783005673425	0.0
