MutationType	CH43A	CH43B	CH43C	CH43D	CH43E	CH43F	CH43G	CH43H	CH43I	CH43J
74.0	0.007381439776097568	0.13191360108554362	0.03745085742324591	0.13767144471406936	0.037577666682191195	0.16262574620544912	0.011275456633744853	0.03495201082783751	0.026415381886763498	0.04150335273138822
133.0	0.001102616097778082	0.0010800428688526153	0.03252997423522174	0.003213104429888201	0.04085469420067966	0.004324387580054877	0.18690267492085696	0.04849597660126165	0.021389341448975755	0.012684963913634419
83.0	0.016320266124093905	0.007277419822930824	0.0394931987952441	0.02802371308207512	0.018166106118878814	0.0075628990248037785	0.005410491731017828	0.00459653310244903	0.005437110684951141	0.04376706628128886
201.0	0.1609859801083803	0.1253126100450754	0.08063768893480301	0.10816940724849701	0.09424667967483401	0.0913932036294673	0.04336996029829607	0.09819957286119461	0.043969097258523104	0.05965126401395537
48.0	0.027215883053140714	0.0007609587576107254	0.00554197691092158	0.0011852367313986178	0.0027432933621457777	0.006479996666021179	0.002310765975535105	0.003786560135320087	0.0036587010938092133	0.04655331237241626
32.0	0.02885390043600637	0.000695337009364323	0.005224562869407652	0.0001789534190061204	0.0007557118702698418	2.9883752577006818e-05	0.00527275582904565	0.006932109264660653	0.006148871847992723	0.06186564151922653
11.0	0.00044207882311110807	7.103933428879827e-05	0.0	0.04916225000750273	0.006579234897972128	0.09157566148787737	0.00013490492368703144	0.004797297056016987	0.0013431201701666852	0.003913870115562929
7.0	0.000521647207785918	0.0004717752536998887	0.003954640961019322	0.007113887617142609	0.0036100761905981924	0.04862300600856542	9.02071244491084e-05	0.0016172691303654573	0.0024471835584699876	0.0037430179813776874
4.0	0.0017566475470812293	0.0033512758681661127	0.013215100013185292	0.0024266137628001162	0.0010495801101933467	0.019475714983418584	0.0001749646122334525	0.003433869290893199	8.346669735601609e-05	0.0010733223997522147
10.0	0.004676803465990816	0.006463614333042642	0.018350265105254948	0.0019353379116000724	0.0011056935011583846	0.001209027657750994	1.0501734286663123e-05	0.0030354145969613455	0.004247581288364479	0.0027261743640975976
4.0	0.000489843678633406	0.0010317988327005877	0.0013771328105940484	0.0022152625262970103	0.0001899949033941084	0.0008362834222316451	0.0010731224869959988	0.0016075671960334148	0.0008099858187779319	0.001447417266026605
3.0	0.002315838396025356	0.0017083855146483983	0.0002941548978196806	0.0020534599435632116	0.0006152763362479163	0.0001785759341692028	1.3953968627902213e-05	0.0006788463093107566	0.002782287459704094	0.0018060374807828338
7.0	2.9391389144919346e-05	0.006540564743918367	0.004767953767441213	0.07199446689337492	0.0034970467676357763	0.0	0.00010342634174315364	0.0005908011679795777	2.2516606179578957e-09	0.0009280424255922525
